period,secondsIntoPeriod,secondsElapsedGame,situationCode,strength,awayGoalie,awaySkaterCount,awaySkaters,homeSkaterCount,homeGoalie,homeSkaters
1,441,441,1451,5v4,8479193,4,8476889|8476902|8480840|8481581,5,8480843,8473986|8475798|8482745|8483490|8484762
1,442,442,1451,5v4,8479193,4,8476889|8476902|8480840|8481581,5,8480843,8473986|8475798|8482745|8483490|8484762
1,443,443,1451,5v4,8479193,4,8476889|8476902|8480840|8481581,5,8480843,8473986|8475798|8482745|8483490|8484762
1,444,444,1451,5v4,8479193,4,8476889|8476902|8480840|8481581,5,8480843,8473986|8475798|8482745|8483490|8484762
1,445,445,1451,5v4,8479193,4,8476889|8476902|8480840|8481581,5,8480843,8473986|8475798|8482745|8483490|8484762
1,446,446,1451,5v4,8479193,4,8476889|8476902|8480840|8481581,5,8480843,8473986|8475798|8482745|8483490|8484762
1,447,447,1451,5v4,8479193,4,8476889|8476902|8480840|8481581,5,8480843,8473986|8475798|8482745|8483490|8484762
1,448,448,1451,5v4,8479193,4,8476889|8476902|8480840|8481581,5,8480843,8473986|8475798|8482745|8483490|8484762
1,449,449,1451,5v4,8479193,4,8476889|8476902|8480840|8481581,5,8480843,8473986|8475798|8482745|8483490|8484762
1,450,450,1451,5v4,8479193,4,8476889|8476902|8480840|8481581,5,8480843,8473986|8475798|8482745|8483490|8484762
1,451,451,1451,5v4,8479193,4,8476889|8476902|8480840|8481581,5,8480843,8473986|8475798|8482745|8483490|8484762
1,452,452,1451,5v4,8479193,4,8476889|8476902|8480840|8481581,5,8480843,8473986|8475798|8482745|8483490|8484762
1,453,453,1451,5v4,8479193,4,8476889|8476902|8480840|8481581,5,8480843,8473986|8475798|8482745|8483490|8484762
1,454,454,1451,5v4,8479193,4,8476889|8476902|8480840|8481581,5,8480843,8473986|8475798|8482745|8483490|8484762
1,455,455,1451,5v4,8479193,4,8476889|8476902|8480840|8481581,5,8480843,8473986|8475798|8482745|8483490|8484762
1,456,456,1451,5v4,8479193,4,8476902|8479351|8480840|8481581,5,8480843,8473986|8475798|8482745|8483490|8484762
1,457,457,1451,5v4,8479193,4,8476278|8476902|8479351|8480950,5,8480843,8473986|8475798|8482745|8483490|8484762
1,458,458,1451,5v4,8479193,4,8476278|8476902|8479351|8480950,5,8480843,8473986|8475798|8482745|8483490|8484762
1,459,459,1451,5v4,8479193,4,8476278|8476902|8479351|8480950,5,8480843,8473986|8475798|8482745|8483490|8484762
1,460,460,1451,5v4,8479193,4,8476278|8476902|8479351|8480950,5,8480843,8473986|8475798|8482745|8483490|8484762
1,461,461,1451,5v4,8479193,4,8476278|8476902|8479351|8480950,5,8480843,8473986|8475798|8482745|8483490|8484762
1,462,462,1451,5v4,8479193,4,8476278|8476902|8479351|8480950,5,8480843,8473986|8475798|8482745|8483490|8484762
1,463,463,1451,5v4,8479193,4,8476278|8476902|8479351|8480950,5,8480843,8473986|8475798|8482745|8483490|8484762
1,464,464,1451,5v4,8479193,4,8476278|8476902|8479351|8480950,5,8480843,8473986|8475798|8482745|8483490|8484762
1,465,465,1451,5v4,8479193,4,8476278|8476902|8479351|8480950,5,8480843,8473986|8475798|8482745|8483490|8484762
1,466,466,1451,5v4,8479193,4,8476278|8476902|8479351|8480950,5,8480843,8473986|8475798|8482745|8483490|8484762
1,467,467,1451,5v4,8479193,4,8476278|8476902|8479351|8480950,5,8480843,8473986|8475798|8482745|8483490|8484762
1,468,468,1451,5v4,8479193,4,8476278|8476902|8479351|8480950,5,8480843,8473986|8475798|8482745|8483490|8484762
1,469,469,1451,5v4,8479193,4,8476278|8476902|8479351|8480950,5,8480843,8473986|8475798|8482745|8483490|8484762
1,470,470,1451,5v4,8479193,4,8476278|8476902|8479351|8480950,5,8480843,8473986|8475798|8482745|8483490|8484762
1,471,471,1451,5v4,8479193,4,8476278|8476902|8479351|8480950,5,8480843,8473986|8475798|8482745|8483490|8484762
1,472,472,1451,5v4,8479193,4,8476278|8476902|8479351|8480950,5,8480843,8473986|8475798|8482745|8483490|8484762
1,473,473,1451,5v4,8479193,4,8476278|8476902|8479351|8480950,5,8480843,8473986|8475798|8482745|8483490|8484762
1,474,474,1451,5v4,8479193,4,8476278|8476902|8479351|8480950,5,8480843,8473986|8475798|8476458|8482745|8483490
1,475,475,1451,5v4,8479193,4,8476278|8476902|8479351|8480950,5,8480843,8473986|8475798|8476458|8482745|8483490
1,476,476,1451,5v4,8479193,4,8476278|8476902|8479351|8480950,5,8480843,8475798|8476458|8480068|8482745|8483490
1,477,477,1451,5v4,8479193,4,8476278|8476902|8479351|8480950,5,8480843,8476458|8480068|8482745|8482803|8483490
1,478,478,1451,5v4,8479193,4,8476278|8476902|8479351|8480950,5,8480843,8476458|8480068|8482745|8482803|8483490
1,479,479,1451,5v4,8479193,4,8476278|8476902|8479351|8480950,5,8480843,8475184|8476458|8480068|8482803|8483490
1,480,480,1451,5v4,8479193,4,8476278|8476902|8479351|8480950,5,8480843,8475184|8476458|8480068|8482803|8483490
1,481,481,1451,5v4,8479193,4,8476278|8476902|8479351|8480950,5,8480843,8475184|8476458|8480068|8482803|8483490
1,482,482,1451,5v4,8479193,4,8476278|8476902|8479351|8480950,5,8480843,8475184|8476458|8480068|8482803|8483490
1,483,483,1451,5v4,8479193,4,8476278|8476902|8479351|8480950,5,8480843,8475184|8476458|8480068|8482803|8483490
1,484,484,1451,5v4,8479193,4,8476278|8476902|8479351|8480950,5,8480843,8475184|8476458|8480068|8482803|8483490
1,485,485,1451,5v4,8479193,4,8476278|8476902|8479351|8480950,5,8480843,8475184|8476458|8480068|8482803|8483490
1,486,486,1451,5v4,8479193,4,8476278|8476902|8479351|8480950,5,8480843,8475184|8476458|8480068|8482803|8483490
1,487,487,1451,5v4,8479193,4,8476278|8476902|8479351|8480950,5,8480843,8475184|8476458|8480068|8482803|8483490
1,488,488,1451,5v4,8479193,4,8476278|8476902|8479351|8480950,5,8480843,8475184|8476458|8480068|8482803|8483490
1,489,489,1451,5v4,8479193,4,8476278|8476902|8479351|8480950,5,8480843,8475184|8476458|8480068|8482803|8483490
1,490,490,1451,5v4,8479193,4,8476278|8476902|8479351|8480950,5,8480843,8475184|8476458|8480068|8482803|8483490
1,491,491,1451,5v4,8479193,4,8476278|8476902|8479351|8480950,5,8480843,8475184|8476458|8480068|8482803|8483490
1,492,492,1451,5v4,8479193,4,8476278|8476902|8479351|8480950,5,8480843,8475184|8476458|8480068|8481605|8482803
1,493,493,1451,5v4,8479193,4,8476278|8476902|8479351|8480950,5,8480843,8475184|8476458|8480068|8481605|8482803
1,494,494,1451,5v4,8479193,4,8476278|8476902|8479351|8480950,5,8480843,8475184|8476458|8480068|8481605|8482803
1,495,495,1451,5v4,8479193,4,8476278|8476902|8479351|8480950,5,8480843,8475184|8476458|8480068|8481605|8482803
1,496,496,1451,5v4,8479193,4,8476278|8476902|8479351|8480950,5,8480843,8475184|8476458|8480068|8481605|8482803
1,497,497,1451,5v4,8479193,4,8476278|8476902|8479351|8480950,5,8480843,8475184|8476458|8480068|8481605|8482803
1,498,498,1451,5v4,8479193,4,8476278|8476902|8479351|8480950,5,8480843,8475184|8476458|8480068|8481605|8482803
1,499,499,1451,5v4,8479193,4,8476278|8476902|8479351|8480950,5,8480843,8475184|8476458|8480068|8481605|8482803
1,500,500,1451,5v4,8479193,4,8476278|8476902|8479351|8480950,5,8480843,8475184|8476458|8480068|8481605|8482803
1,501,501,1451,5v4,8479193,4,8476278|8476902|8479351|8480950,5,8480843,8475184|8476458|8480068|8481605|8482803
1,502,502,1451,5v4,8479193,4,8476278|8476902|8479351|8480950,5,8480843,8475184|8476458|8480068|8481605|8482803
1,503,503,1451,5v4,8479193,4,8476278|8476902|8479351|8480950,5,8480843,8475184|8476458|8480068|8481605|8482803
1,504,504,1451,5v4,8479193,4,8476278|8476902|8479351|8480950,5,8480843,8475184|8476458|8480068|8481605|8482803
1,505,505,1451,5v4,8479193,4,8476278|8476902|8479351|8480950,5,8480843,8475184|8476458|8480068|8481605|8482803
1,506,506,1451,5v4,8479193,4,8476278|8476902|8479351|8480950,5,8480843,8475184|8476458|8480068|8481605|8482803
1,507,507,1451,5v4,8479193,4,8476278|8476902|8479351|8480950,5,8480843,8475184|8476458|8480068|8481605|8482803
1,508,508,1451,5v4,8479193,4,8476278|8476902|8479351|8480950,5,8480843,8475184|8476458|8480068|8481605|8482803
1,509,509,1451,5v4,8479193,4,8476278|8476902|8479351|8480950,5,8480843,8475184|8476458|8480068|8481605|8482803
1,510,510,1451,5v4,8479193,4,8476278|8476902|8479351|8480950,5,8480843,8475184|8476458|8480068|8481605|8482803
1,511,511,1451,5v4,8479193,4,8476278|8476902|8479351|8480950,5,8480843,8475184|8476458|8480068|8481605|8482803
1,512,512,1451,5v4,8479193,4,8476278|8476902|8479351|8480950,5,8480843,8475184|8476458|8480068|8481605|8482803
1,513,513,1451,5v4,8479193,4,8476278|8476902|8479351|8480950,5,8480843,8475184|8476458|8480068|8481605|8482803
1,514,514,1451,5v4,8479193,4,8476278|8476902|8479351|8480950,5,8480843,8475184|8476458|8480068|8481605|8482803
1,515,515,1451,5v4,8479193,4,8476278|8476902|8479351|8480950,5,8480843,8475184|8476458|8480068|8481605|8482803
1,516,516,1451,5v4,8479193,4,8476278|8476902|8479351|8480950,5,8480843,8475184|8476458|8480068|8481605|8482803
1,517,517,1451,5v4,8479193,4,8476278|8476902|8479351|8480950,5,8480843,8475184|8476458|8480068|8481605|8482803
1,518,518,1451,5v4,8479193,4,8476278|8476902|8479351|8480950,5,8480843,8475184|8476458|8480068|8481605|8482803
1,519,519,1451,5v4,8479193,4,8476278|8476902|8479351|8480950,5,8480843,8475184|8476458|8480068|8481605|8482803
1,520,520,1451,5v4,8479193,4,8476278|8476902|8479351|8480950,5,8480843,8475184|8476458|8480068|8481605|8482803
1,521,521,1451,5v4,8479193,4,8476278|8476902|8479351|8480950,5,8480843,8475184|8476458|8480068|8481605|8482803
1,522,522,1451,5v4,8479193,4,8476278|8476902|8479351|8480950,5,8480843,8475184|8476458|8480068|8481605|8482803
1,523,523,1451,5v4,8479193,4,8476278|8476902|8479351|8480950,5,8480843,8475184|8476458|8480068|8481605|8482803
1,524,524,1451,5v4,8479193,4,8476278|8476902|8479351|8480950,5,8480843,8475184|8476458|8480068|8481605|8482803
1,525,525,1451,5v4,8479193,4,8475755|8478449|8481581|8482145,5,8480843,8476885|8477527|8478424|8481605|8485512
1,526,526,1451,5v4,8479193,4,8475755|8478449|8481581|8482145,5,8480843,8476885|8477527|8478424|8481605|8485512
1,527,527,1451,5v4,8479193,4,8475755|8478449|8481581|8482145,5,8480843,8476885|8477527|8478424|8481605|8485512
1,528,528,1551,5v5,8479193,5,8475755|8478449|8480878|8481581|8482145,5,8480843,8476885|8477527|8478424|8481605|8485512
1,529,529,1551,5v5,8479193,5,8475755|8478449|8480878|8481581|8482145,5,8480843,8476885|8477527|8478424|8481605|8485512
1,530,530,1551,5v5,8479193,5,8475755|8478449|8480878|8481581|8482145,5,8480843,8476885|8477527|8478424|8481605|8485512
1,531,531,1551,5v5,8479193,5,8475755|8478449|8480878|8481581|8482145,5,8480843,8476885|8477527|8478424|8481605|8485512
1,532,532,1551,5v5,8479193,5,8475755|8478449|8480878|8481581|8482145,5,8480843,8476885|8477527|8478424|8481605|8485512
1,533,533,1551,5v5,8479193,5,8475755|8478449|8480878|8481581|8482145,5,8480843,8476885|8477527|8478424|8481605|8485512
1,534,534,1551,5v5,8479193,5,8475755|8478449|8480878|8481581|8482145,5,8480843,8476885|8477527|8478424|8481605|8485512
1,535,535,1551,5v5,8479193,5,8475755|8478449|8480878|8481581|8482145,5,8480843,8476885|8477527|8478424|8481605|8485512
1,536,536,1551,5v5,8479193,5,8475755|8478449|8480878|8481581|8482145,5,8480843,8476885|8477527|8478424|8481605|8485512
1,537,537,1551,5v5,8479193,5,8475755|8478449|8480878|8481581|8482145,5,8480843,8476885|8477527|8478424|8481605|8485512
1,538,538,1551,5v5,8479193,5,8475755|8478449|8480878|8481581|8482145,5,8480843,8476885|8477527|8478424|8481605|8485512
1,539,539,1551,5v5,8479193,5,8475755|8478449|8480878|8481581|8482145,5,8480843,8476885|8477527|8478424|8481605|8485512
1,540,540,1551,5v5,8479193,5,8475755|8478449|8480878|8481581|8482145,5,8480843,8476885|8477527|8478424|8481605|8485512
1,541,541,1551,5v5,8479193,5,8475755|8478449|8480878|8481581|8482145,5,8480843,8476885|8477527|8478424|8481605|8485512
1,542,542,1551,5v5,8479193,5,8475755|8478449|8480878|8481581|8482145,5,8480843,8476885|8477527|8478424|8481605|8485512
1,543,543,1551,5v5,8479193,5,8475755|8478449|8480878|8481581|8482145,5,8480843,8476885|8477527|8478424|8481605|8485512
1,544,544,1551,5v5,8479193,5,8475755|8478449|8480027|8481581|8482145,5,8480843,8476885|8477527|8478424|8481605|8485512
1,545,545,1551,5v5,8479193,5,8475755|8478449|8480027|8481581|8482145,5,8480843,8476885|8477527|8478424|8481605|8485512
1,546,546,1551,5v5,8479193,5,8475755|8478449|8480027|8481581|8482145,5,8480843,8476885|8477527|8478424|8481605|8485512
1,547,547,1551,5v5,8479193,5,8475755|8478449|8480027|8481581|8482145,5,8480843,8476885|8477527|8478424|8481605|8485512
1,548,548,1551,5v5,8479193,5,8478449|8478476|8480027|8480878|8482145,5,8480843,8477527|8478424|8481563|8483490|8485512
1,549,549,1551,5v5,8479193,5,8478449|8478476|8480027|8480878|8482145,5,8480843,8477527|8478424|8481563|8483490|8485512
1,550,550,1551,5v5,8479193,5,8478449|8478476|8480027|8480878|8482145,5,8480843,8477527|8478424|8481563|8483490|8485512
1,551,551,1551,5v5,8479193,5,8478449|8478476|8480027|8480878|8482145,5,8480843,8477527|8478424|8481563|8483490|8485512
1,552,552,1551,5v5,8479193,5,8478449|8478476|8480027|8480878|8482145,5,8480843,8477527|8478424|8481563|8483490|8485512
1,553,553,1551,5v5,8479193,5,8478449|8478476|8480027|8480878|8482145,5,8480843,8477527|8478424|8481563|8483490|8485512
1,554,554,1551,5v5,8479193,5,8478449|8478476|8480027|8480878|8482145,5,8480843,8477527|8478424|8481563|8483490|8485512
1,555,555,1551,5v5,8479193,5,8478449|8478476|8480027|8480878|8482145,5,8480843,8477527|8478424|8481563|8483490|8485512
1,556,556,1551,5v5,8479193,5,8478449|8478476|8480027|8480878|8482145,5,8480843,8477527|8478424|8481563|8483490|8485512
1,557,557,1551,5v5,8479193,5,8478449|8478476|8480027|8480878|8482145,5,8480843,8477527|8478424|8481563|8483490|8485512
1,558,558,1551,5v5,8479193,5,8478449|8478476|8480027|8480878|8482145,5,8480843,8477527|8478424|8481563|8483490|8485512
1,559,559,1551,5v5,8479193,5,8478449|8478476|8480027|8480878|8482145,5,8480843,8477527|8478424|8481563|8483490|8485512
1,560,560,1551,5v5,8479193,5,8478449|8478476|8480027|8480878|8482145,5,8480843,8477527|8478424|8481563|8483490|8485512
1,561,561,1551,5v5,8479193,5,8478449|8478476|8480027|8480878|8482145,5,8480843,8473986|8475798|8481563|8483490|8484762
1,562,562,1551,5v5,8479193,5,8478449|8478476|8480027|8480878|8482145,5,8480843,8473986|8475798|8481563|8483490|8484762
1,563,563,1551,5v5,8479193,5,8478449|8478476|8480027|8480878|8482145,5,8480843,8473986|8475798|8481563|8483490|8484762
1,564,564,1551,5v5,8479193,5,8478449|8478476|8480027|8480878|8482145,5,8480843,8473986|8475798|8481563|8483490|8484762
1,565,565,1551,5v5,8479193,5,8478449|8478476|8480027|8480878|8482145,5,8480843,8473986|8475798|8481563|8483490|8484762
1,566,566,1551,5v5,8479193,5,8478449|8478476|8480027|8480878|8482145,5,8480843,8473986|8475798|8481563|8483490|8484762
1,567,567,1551,5v5,8479193,5,8478449|8478476|8480027|8480878|8482145,5,8480843,8473986|8475798|8481563|8483490|8484762
1,568,568,1551,5v5,8479193,5,8478449|8478476|8480027|8480878|8482145,5,8480843,8473986|8475798|8481563|8483490|8484762
1,569,569,1551,5v5,8479193,5,8478449|8478476|8480027|8480878|8482145,5,8480843,8473986|8475798|8481563|8483490|8484762
1,570,570,1551,5v5,8479193,5,8478449|8478476|8480027|8480878|8482145,5,8480843,8473986|8475798|8481563|8483490|8484762
1,571,571,1551,5v5,8479193,5,8478449|8478476|8480027|8480878|8482145,5,8480843,8473986|8475798|8481563|8483490|8484762
1,572,572,1551,5v5,8479193,5,8478449|8478476|8480027|8480878|8482145,5,8480843,8473986|8475798|8481563|8483490|8484762
1,573,573,1551,5v5,8479193,5,8478449|8478476|8480027|8480878|8482145,5,8480843,8473986|8475798|8481563|8483490|8484762
1,574,574,1551,5v5,8479193,5,8478449|8478476|8480027|8480878|8482145,5,8480843,8473986|8475798|8481563|8483490|8484762
1,575,575,1551,5v5,8479193,5,8478449|8478476|8480027|8480878|8482145,5,8480843,8473986|8475798|8481563|8483490|8484762
1,576,576,1551,5v5,8479193,5,8478449|8478476|8480027|8480878|8482145,5,8480843,8473986|8475798|8481563|8483490|8484762
1,577,577,1551,5v5,8479193,5,8478449|8478476|8480027|8480878|8482145,5,8480843,8473986|8475798|8481563|8483490|8484762
1,578,578,1551,5v5,8479193,5,8478449|8478476|8480027|8480878|8482145,5,8480843,8473986|8475798|8481563|8483490|8484762
1,579,579,1551,5v5,8479193,5,8478449|8478476|8480027|8480878|8482145,5,8480843,8473986|8475798|8481563|8483490|8484762
1,580,580,1551,5v5,8479193,5,8478449|8478476|8480027|8480878|8482145,5,8480843,8473986|8475798|8481563|8483490|8484762
1,581,581,1551,5v5,8479193,5,8478449|8478476|8480027|8480878|8482145,5,8480843,8473986|8475798|8481563|8483490|8484762
1,582,582,1551,5v5,8479193,5,8478449|8478476|8480027|8480878|8482145,5,8480843,8473986|8475798|8481563|8483490|8484762
1,583,583,1551,5v5,8479193,5,8478449|8478476|8480027|8480878|8482145,5,8480843,8473986|8475798|8481563|8483490|8484762
1,584,584,1551,5v5,8479193,5,8478449|8478476|8480027|8480878|8482145,5,8480843,8473986|8475798|8481563|8483490|8484762
1,585,585,1551,5v5,8479193,5,8478449|8478476|8480027|8480878|8482145,5,8480843,8473986|8475798|8481563|8483490|8484762
1,586,586,1551,5v5,8479193,5,8478449|8478476|8480027|8480878|8482145,5,8480843,8473986|8475798|8481563|8483490|8484762
1,587,587,1551,5v5,8479193,5,8478449|8478476|8480027|8480878|8482145,5,8480843,8475184|8475462|8476458|8482745|8482803
1,588,588,1551,5v5,8479193,5,8478449|8478476|8480027|8480878|8482145,5,8480843,8475184|8475462|8476458|8482745|8482803
1,589,589,1551,5v5,8479193,5,8478449|8478476|8480027|8480878|8482145,5,8480843,8475184|8475462|8476458|8482745|8482803
1,590,590,1551,5v5,8479193,5,8478449|8478476|8480027|8480878|8482145,5,8480843,8475184|8475462|8476458|8482745|8482803
1,591,591,1551,5v5,8479193,5,8478449|8478476|8480027|8480878|8482145,5,8480843,8475184|8475462|8476458|8482745|8482803
1,592,592,1551,5v5,8479193,5,8478449|8478476|8480027|8480878|8482145,5,8480843,8475184|8475462|8476458|8482745|8482803
1,593,593,1551,5v5,8479193,5,8478449|8478476|8480027|8480878|8482145,5,8480843,8475184|8475462|8476458|8482745|8482803
1,594,594,1551,5v5,8479193,5,8478449|8478476|8480027|8480878|8482145,5,8480843,8475184|8475462|8476458|8482745|8482803
1,595,595,1551,5v5,8479193,5,8478449|8478476|8480027|8480878|8482145,5,8480843,8475184|8475462|8476458|8482745|8482803
1,596,596,1551,5v5,8479193,5,8478449|8478476|8480027|8480878|8482145,5,8480843,8475184|8475462|8476458|8482745|8482803
1,597,597,1551,5v5,8479193,5,8478449|8478476|8480027|8480878|8482145,5,8480843,8475184|8475462|8476458|8482745|8482803
1,598,598,1551,5v5,8479193,5,8478420|8478449|8478476|8480027|8480878,5,8480843,8475184|8475462|8476458|8482745|8482803
1,599,599,1551,5v5,8479193,5,8478420|8478449|8478476|8480027|8480878,5,8480843,8475184|8475462|8476458|8482745|8482803
1,600,600,1551,5v5,8479193,5,8478420|8478449|8478476|8480027|8480878,5,8480843,8475184|8475462|8476458|8482745|8482803
1,601,601,1551,5v5,8479193,5,8478420|8478449|8478476|8480027|8480878,5,8480843,8475184|8475462|8476458|8482745|8482803
1,602,602,1551,5v5,8479193,5,8478420|8478449|8478476|8480027|8480878,5,8480843,8475184|8475462|8476458|8482745|8482803
1,603,603,1551,5v5,8479193,5,8478420|8478449|8478476|8480027|8480878,5,8480843,8475184|8475462|8476458|8482745|8482803
1,604,604,1551,5v5,8479193,5,8478420|8478449|8478476|8480027|8480878,5,8480843,8475184|8475462|8476458|8482745|8482803
1,605,605,1551,5v5,8479193,5,8478420|8478449|8478476|8480027|8480878,5,8480843,8475184|8475462|8476458|8482745|8482803
1,606,606,1551,5v5,8479193,5,8478420|8478449|8478476|8480027|8480878,5,8480843,8475184|8475462|8476458|8482745|8482803
1,607,607,1551,5v5,8479193,5,8478420|8478449|8478476|8480027|8480878,5,8480843,8475184|8475462|8476458|8482745|8482803
1,608,608,1551,5v5,8479193,5,8478420|8478449|8478476|8480027|8480878,5,8480843,8475184|8475462|8476458|8482745|8482803
1,609,609,1551,5v5,8479193,5,8478420|8478449|8478476|8480027|8480878,5,8480843,8475184|8475462|8476458|8482745|8482803
1,610,610,1551,5v5,8479193,5,8478420|8478449|8478476|8480027|8480878,5,8480843,8475184|8475462|8476458|8482745|8482803
1,611,611,1551,5v5,8479193,5,8478420|8478449|8478476|8480027|8480878,5,8480843,8475184|8475462|8476458|8482745|8482803
1,612,612,1551,5v5,8479193,5,8478420|8478449|8478476|8480027|8480878,5,8480843,8475184|8475462|8476458|8482745|8482803
1,613,613,1551,5v5,8479193,5,8478420|8478449|8478476|8480027|8480878,5,8480843,8475184|8475462|8476458|8482745|8482803
1,614,614,1551,5v5,8479193,5,8478420|8478449|8478476|8480027|8480878,5,8480843,8475184|8475462|8476458|8482745|8482803
1,615,615,1551,5v5,8479193,5,8478420|8478449|8478476|8480027|8480878,5,8480843,8475184|8475462|8476458|8482745|8482803
1,616,616,1551,5v5,8479193,5,8478420|8478449|8478476|8480027|8480878,5,8480843,8475184|8475462|8476458|8482745|8482803
1,617,617,1551,5v5,8479193,5,8478420|8478449|8478476|8480027|8480878,5,8480843,8475184|8475462|8476458|8482745|8482803
1,618,618,1551,5v5,8479193,5,8478420|8478449|8478476|8480027|8480878,5,8480843,8475184|8475462|8476458|8482745|8482803
1,619,619,1551,5v5,8479193,5,8478420|8478449|8478476|8480027|8480878,5,8480843,8475184|8475462|8476458|8482745|8482803
1,620,620,1551,5v5,8479193,5,8478420|8478449|8478476|8480027|8480878,5,8480843,8475184|8475462|8476458|8482745|8482803
1,621,621,1551,5v5,8479193,5,8478420|8478449|8478476|8480027|8480878,5,8480843,8475184|8475462|8476458|8482745|8482803
1,622,622,1551,5v5,8479193,5,8478420|8478449|8478476|8480027|8480878,5,8480843,8475184|8475462|8476458|8482745|8482803
1,623,623,1551,5v5,8479193,5,8478420|8478449|8478476|8480027|8480878,5,8480843,8475184|8475462|8476458|8482745|8482803
1,624,624,1551,5v5,8479193,5,8478420|8478449|8478476|8480027|8480878,5,8480843,8475184|8475462|8476458|8482745|8482803
1,625,625,1551,5v5,8479193,5,8478420|8478449|8478476|8480027|8480878,5,8480843,8475184|8475462|8476458|8482745|8482803
1,626,626,1551,5v5,8479193,5,8478420|8478449|8478476|8480027|8480878,5,8480843,8475184|8475462|8476458|8482745|8482803
1,627,627,1551,5v5,8479193,5,8478420|8478449|8478476|8480027|8480878,5,8480843,8475184|8475462|8476458|8482745|8482803
1,628,628,1551,5v5,8479193,5,8478420|8478449|8478476|8480027|8480878,5,8480843,8475184|8475462|8476458|8482745|8482803
1,629,629,1551,5v5,8479193,5,8478420|8478449|8478476|8480027|8480878,5,8480843,8475184|8475462|8476458|8482745|8482803
1,630,630,1551,5v5,8479193,5,8478420|8478449|8478476|8480027|8480878,5,8480843,8475184|8475462|8476458|8482745|8482803
1,631,631,1551,5v5,8479193,5,8478420|8478449|8478476|8480027|8480878,5,8480843,8475184|8475462|8476458|8482745|8482803
1,632,632,1551,5v5,8479193,5,8478420|8478449|8478476|8480027|8480878,5,8480843,8475184|8475462|8476458|8482745|8482803
1,633,633,1551,5v5,8479193,5,8478420|8478449|8478476|8480027|8480878,5,8480843,8475462|8476458|8477527|8482745|8482803
1,634,634,1551,5v5,8479193,5,8478420|8478449|8478476|8480027|8480878,5,8480843,8475462|8476458|8477527|8482745|8482803
1,635,635,1551,5v5,8479193,5,8478420|8478449|8478476|8480027|8480878,5,8480843,8475462|8476458|8477527|8482745|8482803
1,636,636,1551,5v5,8479193,5,8478420|8478449|8478476|8480027|8480878,5,8480843,8475462|8476458|8477527|8482745|8482803
1,637,637,1551,5v5,8479193,5,8478420|8478449|8478476|8480027|8480878,5,8480843,8475462|8476458|8477527|8482745|8482803
1,638,638,1551,5v5,8479193,5,8478420|8478449|8478476|8480027|8480878,5,8480843,8475462|8476458|8477527|8482745|8482803
1,639,639,1551,5v5,8479193,5,8478420|8478449|8478476|8480027|8480878,5,8480843,8475462|8476458|8477527|8482745|8482803
1,640,640,1551,5v5,8479193,5,8476902|8478420|8478449|8478476|8480027,5,8480843,8475462|8476458|8477527|8482745|8482803
1,641,641,1551,5v5,8479193,5,8476902|8478420|8478449|8478476|8480027,5,8480843,8475462|8476458|8477527|8482745|8482803
1,642,642,1551,5v5,8479193,5,8476902|8478420|8478449|8480027|8480950,5,8480843,8475462|8476458|8477527|8482745|8482803
1,643,643,1551,5v5,8479193,5,8476902|8478420|8480027|8480950|8482740,5,8480843,8475462|8476458|8477527|8482745|8482803
1,644,644,1551,5v5,8479193,5,8475168|8476902|8478420|8480950|8482740,5,8480843,8475462|8477527|8478424|8482745|8482803
1,645,645,1551,5v5,8479193,5,8475168|8476902|8478420|8480950|8482740,5,8480843,8475462|8477527|8478424|8480068|8482803
1,646,646,1551,5v5,8479193,5,8475168|8476902|8478420|8480950|8482740,5,8480843,8475462|8477527|8478424|8480068|8482803
1,647,647,1551,5v5,8479193,5,8475168|8476902|8478420|8480950|8482740,5,8480843,8475462|8477527|8478424|8480068|8482803
1,648,648,1551,5v5,8479193,5,8475168|8476902|8478420|8480950|8482740,5,8480843,8475462|8477527|8478424|8480068|8482803
1,649,649,1551,5v5,8479193,5,8475168|8476902|8478420|8480950|8482740,5,8480843,8476885|8477527|8478424|8480068|8481605
1,650,650,1551,5v5,8479193,5,8475168|8476902|8478420|8480950|8482740,5,8480843,8476885|8477527|8478424|8480068|8481605
1,651,651,1551,5v5,8479193,5,8475168|8476902|8478420|8480950|8482740,5,8480843,8476885|8477527|8478424|8480068|8481605
1,652,652,1551,5v5,8479193,5,8475168|8476902|8478420|8480950|8482740,5,8480843,8476885|8477527|8478424|8480068|8481605
1,653,653,1551,5v5,8479193,5,8475168|8476902|8478420|8480950|8482740,5,8480843,8476885|8477527|8478424|8480068|8481605
1,654,654,1551,5v5,8479193,5,8475168|8476902|8478420|8480950|8482740,5,8480843,8476885|8477527|8478424|8480068|8481605
1,655,655,1551,5v5,8479193,5,8475168|8476902|8478420|8480950|8482740,5,8480843,8476885|8477527|8478424|8480068|8481605
1,656,656,1551,5v5,8479193,5,8475168|8476902|8478420|8480950|8482740,5,8480843,8476885|8477527|8478424|8480068|8481605
1,657,657,1551,5v5,8479193,5,8475168|8476902|8478420|8480950|8482740,5,8480843,8476885|8477527|8478424|8480068|8481605
1,658,658,1551,5v5,8479193,5,8475168|8476902|8478420|8480950|8482740,5,8480843,8476885|8477527|8478424|8480068|8481605
1,659,659,1551,5v5,8479193,5,8475168|8476902|8478420|8480950|8482740,5,8480843,8476885|8477527|8478424|8480068|8481605
